rating,genre avg rating,director avg rating,director in genres avg rating,star_0 avg rating,star_0 & director avg rating,star_0 in genres avg rating,star_1 avg rating,star_1 & director avg rating,star_1 in genres avg rating,star_2 avg rating,star_2 & director avg rating,star_2 in genres avg rating,stars_0-3 avg rating,stars_0-3 & director avg rating,stars_0-3 in genres avg rating,stars_3-6 avg rating,stars_3-6 & director avg rating,stars_3-6 in genres avg rating,stars_6-10 avg rating,stars_6-10 & director avg rating,stars_6-10 in genres avg rating
8.1,8.098529411764703,nan,8.1,nan,nan,8.1,9.149999999999999,9.149999999999999,8.52,7.8,7.8,8.024999999999999,8.7,8.7,8.249999999999998,8.1,8.1,8.1,nan,nan,8.1
7.7,8.184090909090907,8.1,7.833333333333333,7.866666666666667,7.866666666666667,7.8,8.2,8.2,7.866666666666667,8.0,8.0,7.766666666666667,7.966666666666666,7.966666666666666,7.8090909090909095,8.0,8.0,7.742857142857142,nan,nan,7.7
7.4,8.150892857142855,nan,7.400000000000001,nan,nan,7.400000000000001,nan,nan,7.400000000000001,nan,nan,7.400000000000001,nan,nan,7.400000000000001,nan,nan,7.400000000000001,nan,nan,7.400000000000001
8.7,7.734567901234571,7.5,8.7,nan,nan,8.7,7.7,7.7,8.7,nan,nan,8.7,7.7,7.7,8.7,8.1,8.1,8.65,8.4,8.4,8.68235294117647
7.1,7.717021276595747,6.9,6.999999999999999,6.8,6.8,6.9,nan,nan,7.1000000000000005,nan,nan,7.099999999999999,6.8,6.8,7.0,7.7,7.7,7.253846153846154,7.3500000000000005,7.3500000000000005,7.139473684210526
7.6,7.98,nan,7.6,nan,nan,7.6,nan,nan,7.6,nan,nan,7.6,nan,nan,7.599999999999999,7.8,7.8,7.599999999999999,nan,nan,7.6
8.0,7.86153846153846,8.0,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0,8.4,8.4,8.0,nan,nan,8.0
7.2,7.802272727272729,nan,7.2,7.4,7.4,7.2,nan,nan,7.2,nan,nan,7.2,7.4,7.4,7.2,nan,nan,7.2,nan,nan,7.2
7.9,8.044444444444443,nan,7.900000000000001,7.6000000000000005,7.6000000000000005,7.779999999999999,nan,nan,7.900000000000001,nan,nan,7.900000000000001,7.6000000000000005,7.6000000000000005,7.845454545454547,7.4,7.4,7.85,7.949999999999999,7.949999999999999,7.900000000000001
7.3,8.049557522123889,7.6,7.3,8.533333333333333,8.533333333333333,7.916666666666667,7.925000000000001,7.925000000000001,7.583333333333333,nan,nan,7.3,8.185714285714287,8.185714285714287,7.6000000000000005,8.0,8.0,7.474999999999999,7.5,7.5,7.253846153846153
8.2,8.177777777777774,nan,8.2,8.299999999999999,8.299999999999999,8.260000000000002,8.575,8.575,8.45,nan,nan,8.2,8.457142857142857,8.457142857142857,8.338461538461539,8.1,8.1,8.185714285714285,nan,nan,8.2
8.5,7.865384615384617,nan,8.5,7.9,7.9,8.5,8.1,8.1,8.5,7.8,7.8,8.266666666666667,7.925,7.925,8.4,8.649999999999999,8.649999999999999,8.5,6.8,6.8,8.5
8.5,8.163207547169808,8.733333333333334,8.639999999999999,8.225,8.225,8.316666666666668,nan,nan,8.5,8.416666666666666,8.416666666666666,8.355555555555554,8.34,8.34,8.358823529411765,7.9,7.9,8.414285714285715,8.085714285714285,8.085714285714285,8.278571428571428
7.6,7.956716417910447,7.8,7.675000000000001,8.275,8.275,7.722222222222222,nan,nan,7.6,7.7,7.7,7.616666666666667,8.16,8.16,7.659999999999999,8.0,8.0,7.676470588235294,8.2,8.2,7.628571428571428
7.8,8.151111111111108,nan,7.8,8.025,8.025,7.9799999999999995,8.2,8.2,8.0,8.0,8.0,7.9,8.049999999999999,8.049999999999999,7.970000000000001,nan,nan,7.8,8.05,8.05,7.840000000000001
6.2,7.737662337662336,7.0,6.636363636363638,6.8999999999999995,6.8999999999999995,6.649999999999999,nan,nan,6.2,nan,nan,6.2,6.8999999999999995,6.8999999999999995,6.462499999999999,7.175,7.175,6.83061224489796,7.2,7.2,6.865384615384617
8.0,8.073333333333336,8.1,8.049999999999999,8.1,8.1,8.049999999999999,8.799999999999999,8.799999999999999,8.325,7.7,7.7,7.88,8.440000000000001,8.440000000000001,8.121052631578946,8.149999999999999,8.149999999999999,8.008333333333333,nan,nan,8.0
7.0,7.6211009174311934,nan,7.0,nan,nan,7.0,nan,nan,7.0,nan,nan,7.0,nan,nan,7.0,nan,nan,7.0,nan,nan,7.0
8.2,7.9875,8.3,8.25,8.3,8.3,8.257142857142856,8.299999999999999,8.299999999999999,8.249999999999998,8.299999999999999,8.299999999999999,8.246153846153845,8.3,8.3,8.249999999999998,8.299999999999999,8.299999999999999,8.24375,8.3,8.3,8.260000000000002
7.1,7.993277310924367,nan,7.099999999999999,8.1,8.1,7.5,8.1,8.1,7.5,8.799999999999999,8.799999999999999,7.971428571428572,8.52,8.52,7.694117647058825,8.383333333333335,8.383333333333335,7.694444444444445,8.58,8.58,7.594736842105262
8.2,8.11176470588235,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2
6.4,7.760344827586206,7.8,6.833333333333333,nan,nan,6.4,nan,nan,6.4,nan,nan,6.4,nan,nan,6.400000000000001,nan,nan,6.400000000000001,8.0,8.0,6.4941176470588236
7.7,7.6318840579710185,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7
7.8,7.965714285714286,nan,7.8,nan,nan,7.8,8.1,8.1,7.8,8.1,8.1,7.8,8.1,8.1,7.8,nan,nan,7.8,nan,nan,7.8
7.4,7.9449999999999985,nan,7.4,nan,nan,7.4,8.1,8.1,7.4,8.15,8.15,7.5,8.133333333333333,8.133333333333333,7.442857142857143,7.6,7.6,7.428571428571429,8.5,8.5,7.4
6.5,7.9526315789473685,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5,7.6,7.6,6.5,7.3,7.3,6.5
8.3,8.125925925925925,7.9,8.139999999999999,8.275,8.275,8.285714285714285,nan,nan,8.3,nan,nan,8.3,8.275,8.275,8.292307692307691,nan,nan,8.3,7.8,7.8,8.3
8.8,7.670588235294117,nan,8.8,8.7,8.7,8.749999999999998,8.15,8.15,8.749999999999998,8.7,8.7,8.666666666666664,8.333333333333334,8.333333333333334,8.719999999999997,8.425,8.425,8.742857142857142,8.466666666666667,8.466666666666667,8.706451612903225
6.8,7.720833333333333,7.449999999999999,7.0,7.8,7.8,7.133333333333333,7.3,7.3,6.999999999999998,7.825,7.825,7.0,7.718181818181819,7.718181818181819,7.038095238095237,7.3,7.3,7.0,7.200000000000001,7.200000000000001,6.938095238095237
8.0,7.863725490196079,7.6,7.92,7.6,7.6,7.92,nan,nan,8.0,nan,nan,8.0,7.6,7.6,7.9692307692307685,nan,nan,8.0,nan,nan,8.0
8.2,8.14174757281553,7.4,7.933333333333333,nan,nan,8.2,8.5,8.5,8.2,7.9,7.9,8.133333333333333,8.1,8.1,8.17142857142857,nan,nan,8.2,nan,nan,8.2
8.5,7.856249999999998,8.200000000000001,8.5,8.133333333333333,8.133333333333333,8.5,8.1,8.1,8.5,nan,nan,8.5,8.125,8.125,8.5,7.859999999999999,7.859999999999999,8.5,7.95,7.95,8.5
7.6,7.912962962962966,7.8,7.699999999999999,nan,nan,7.6,nan,nan,7.6,nan,nan,7.6,nan,nan,7.599999999999999,nan,nan,7.599999999999999,nan,nan,7.6
8.4,8.009554140127387,nan,8.4,nan,nan,8.4,nan,nan,8.4,nan,nan,8.4,nan,nan,8.4,nan,nan,8.4,nan,nan,8.4
7.2,7.597916666666667,7.9,7.2,nan,nan,7.2,8.55,8.55,7.2,8.1,8.1,7.5,8.46,8.46,7.328571428571428,7.7,7.7,7.1571428571428575,8.424999999999999,8.424999999999999,7.344444444444444
6.8,7.632258064516127,nan,6.8,6.725,6.725,6.739999999999998,nan,nan,6.8,nan,nan,6.8,6.725,6.725,6.757142857142856,8.8,8.8,7.163636363636363,8.4,8.4,6.923076923076923
7.6,7.632258064516127,7.0,7.300000000000001,7.0,7.0,7.300000000000001,nan,nan,7.599999999999999,nan,nan,7.599999999999999,7.0,7.0,7.449999999999999,nan,nan,7.599999999999999,nan,nan,7.599999999999999
8.6,7.591139240506334,7.9,8.6,8.28,8.28,8.699999999999998,7.8,7.8,8.6,nan,nan,8.6,8.142857142857142,8.142857142857142,8.66,nan,nan,8.6,8.1,8.1,8.554545454545455
7.6,7.827777777777777,nan,7.6,nan,nan,7.6,nan,nan,7.6,nan,nan,7.6,nan,nan,7.599999999999999,nan,nan,7.599999999999999,nan,nan,7.6
7.3,7.8832402234636865,nan,7.3,7.8,7.8,7.4,nan,nan,7.3,nan,nan,7.3,7.8,7.8,7.338461538461539,8.133333333333333,8.133333333333333,7.385714285714286,8.016666666666666,8.016666666666666,7.44074074074074
6.9,7.67794117647059,nan,6.9,nan,nan,6.9,8.666666666666666,8.666666666666666,8.133333333333333,8.200000000000001,8.200000000000001,7.366666666666667,8.433333333333334,8.433333333333334,7.699999999999999,7.7,7.7,6.900000000000001,nan,nan,6.9
8.2,7.730882352941179,8.5,8.299999999999999,8.333333333333332,8.333333333333332,8.36,nan,nan,8.2,nan,nan,8.2,8.333333333333332,8.333333333333332,8.288888888888888,7.9,7.9,8.2,8.366666666666667,8.366666666666667,8.188888888888888
7.9,7.693181818181819,8.133333333333333,7.833333333333333,nan,nan,7.9,nan,nan,7.9,nan,nan,7.9,nan,nan,7.900000000000001,nan,nan,7.900000000000001,nan,nan,7.9
7.2,8.06204379562044,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,8.466666666666667,8.466666666666667,7.66923076923077
7.7,7.626190476190479,nan,7.7,7.6,7.6,7.5,nan,nan,7.7,nan,nan,7.7,7.6,7.6,7.614285714285714,7.666666666666667,7.666666666666667,7.714285714285714,8.05,8.05,7.7
8.1,8.11196581196581,nan,8.1,nan,nan,8.1,nan,nan,8.1,nan,nan,8.1,nan,nan,8.1,7.933333333333334,7.933333333333334,8.049999999999999,8.5,8.5,8.13076923076923
8.0,7.9664179104477615,nan,8.0,nan,nan,8.0,7.6,7.6,8.0,nan,nan,8.0,7.6,7.6,8.0,nan,nan,8.0,nan,nan,8.0
7.4,7.824999999999998,7.5,7.45,nan,nan,7.4,7.8,7.8,7.4,8.2,8.2,7.4,8.0,8.0,7.400000000000001,nan,nan,7.400000000000001,7.8,7.8,7.4
6.7,8.087619047619047,7.1,6.8999999999999995,7.6,7.6,7.300000000000001,7.6,7.6,7.300000000000001,8.375,8.375,7.7625,7.9875,7.9875,7.485000000000001,7.955555555555555,7.955555555555555,7.495238095238095,7.779999999999999,7.779999999999999,7.15
7.7,7.827380952380946,nan,7.7,6.4,6.4,7.212500000000001,6.4,6.4,7.212500000000001,6.4,6.4,7.212500000000001,6.400000000000001,6.400000000000001,7.212500000000001,6.400000000000001,6.400000000000001,7.212500000000001,6.4,6.4,7.530434782608697
8.2,7.797500000000002,7.550000000000001,7.875,7.25,7.25,7.866666666666666,nan,nan,8.2,nan,nan,8.2,7.25,7.25,8.057142857142857,nan,nan,8.2,nan,nan,8.2
6.8,7.606666666666667,nan,6.8,nan,nan,6.8,nan,nan,6.8,7.6,7.6,6.799999999999999,7.6,7.6,6.799999999999999,7.7,7.7,6.8,7.7,7.7,6.8
7.4,7.897058823529412,nan,7.4,7.9799999999999995,7.9799999999999995,7.599999999999999,nan,nan,7.4,7.900000000000001,7.900000000000001,7.633333333333333,7.95,7.95,7.572727272727271,7.966666666666666,7.966666666666666,7.525,nan,nan,7.4
8.1,7.788235294117648,nan,8.1,7.7,7.7,8.1,nan,nan,8.1,nan,nan,8.1,7.7,7.7,8.1,nan,nan,8.1,nan,nan,8.1
6.6,7.604285714285715,6.8,6.7,6.74,6.74,6.716666666666665,6.8,6.8,6.699999999999999,nan,nan,6.599999999999999,6.75,6.75,6.699999999999999,8.25,8.25,6.75,7.161538461538461,7.161538461538461,6.929787234042554
8.3,8.080575539568343,7.4,8.3,8.549999999999999,8.549999999999999,8.499999999999998,nan,nan,8.3,nan,nan,8.3,8.549999999999999,8.549999999999999,8.442857142857141,nan,nan,8.3,7.9,7.9,8.181818181818182
6.8,8.001877934272303,nan,6.8,nan,nan,6.933333333333334,nan,nan,6.8,nan,nan,6.8,nan,nan,6.857142857142857,8.2,8.2,6.8,7.8,7.8,6.858823529411765
8.4,7.643939393939391,nan,8.4,8.75,8.75,8.633333333333335,8.314285714285713,8.314285714285713,8.6,8.5,8.5,8.584615384615386,8.433333333333332,8.433333333333332,8.605,8.616666666666667,8.616666666666667,8.625000000000002,8.18888888888889,8.18888888888889,8.474285714285715
7.6,7.798387096774195,8.3,7.833333333333333,8.257142857142856,8.257142857142856,7.717948717948718,8.249999999999998,8.249999999999998,7.859999999999997,8.246153846153845,8.246153846153845,7.911111111111108,8.249999999999998,8.249999999999998,7.8166666666666655,8.24375,8.24375,7.823913043478266,8.05,8.05,7.669565217391304
7.5,7.869767441860464,7.733333333333333,7.675,8.6,8.6,7.5,8.0,8.0,7.75,nan,nan,nan,8.3,8.3,7.666666666666667,nan,nan,7.5,nan,nan,7.5
7.2,8.080575539568343,8.674999999999999,8.425,7.9,7.9,7.2,nan,nan,7.2,nan,nan,7.2,7.9,7.9,7.2,nan,nan,7.2,nan,nan,7.12
7.4,7.869767441860464,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,8.1,8.1,7.75,7.633333333333333,7.633333333333333,7.516666666666667,8.1,8.1,7.574999999999999,nan,nan,7.4
7.3,7.695945945945946,nan,7.3,nan,nan,7.3,nan,nan,7.3,nan,nan,7.3,nan,nan,7.3,8.5,8.5,7.3,nan,nan,7.3
7.1,7.695945945945946,nan,7.1,nan,nan,7.1,7.4,7.4,7.1,nan,nan,7.1,7.4,7.4,7.099999999999999,nan,nan,7.099999999999999,nan,nan,7.1
7.3,7.612500000000001,nan,7.3,7.5,7.5,7.366666666666667,7.2,7.2,7.25,nan,nan,7.3,7.35,7.35,7.300000000000001,7.7250000000000005,7.7250000000000005,7.2,7.5,7.5,7.327272727272727
7.5,7.781818181818181,nan,7.5,7.7,7.7,7.5,nan,nan,7.5,7.2,7.2,7.5,7.45,7.45,7.5,7.2,7.2,7.5,7.6,7.6,7.5
8.4,8.071199999999997,8.7,8.475000000000001,8.033333333333333,8.033333333333333,8.157142857142857,7.6,7.6,8.4,nan,nan,8.4,7.925000000000001,7.925000000000001,8.26923076923077,7.4,7.4,8.4,8.342857142857143,8.342857142857143,8.28823529411765
5.8,7.540624999999998,nan,5.8,6.9,6.9,6.550000000000001,nan,nan,5.8,nan,nan,5.8,6.9,6.9,6.175,7.3,7.3,6.26,8.133333333333335,8.133333333333335,6.604166666666667
7.7,7.829670329670334,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7,nan,nan,7.7,8.0,8.0,7.7749999999999995,7.5,7.5,7.677777777777777
7.4,7.845581395348835,8.4,7.733333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.4,nan,nan,7.4
6.6,7.528244274809158,7.8,6.599999999999999,nan,nan,6.599999999999999,nan,nan,6.599999999999999,8.7,8.7,6.599999999999999,8.7,8.7,6.599999999999999,8.3,8.3,6.7799999999999985,nan,nan,6.599999999999999
7.8,7.785135135135135,nan,7.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.516666666666667,7.516666666666667,7.658333333333334
7.2,7.786111111111111,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,7.65,7.65,7.2
8.2,7.607874015748029,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2,nan,nan,8.2
7.6,7.485576923076923,8.075000000000001,8.1,8.325,8.325,8.42,nan,nan,7.6,nan,nan,7.6,8.325,8.325,8.185714285714287,8.033333333333333,8.033333333333333,7.522222222222221,7.300000000000001,7.300000000000001,7.4818181818181815
8.4,8.073793103448274,8.475,8.4,8.28,8.28,8.309999999999999,8.28,8.28,8.309999999999999,7.3,7.3,8.4,8.19090909090909,8.19090909090909,8.318181818181818,7.3,7.3,8.4,8.466666666666667,8.466666666666667,8.379999999999999
6.6,7.7879999999999985,nan,6.6,nan,nan,6.6,nan,nan,6.6,nan,nan,6.6,nan,nan,6.599999999999999,7.4,7.4,6.8,nan,nan,6.8
7.2,7.786746987951806,nan,7.2,nan,nan,7.2,7.8,7.8,7.2,nan,nan,7.2,7.8,7.8,7.2,7.4,7.4,7.228571428571429,nan,nan,7.200000000000001
6.9,7.619251336898394,nan,6.9,nan,nan,6.9,nan,nan,6.9,8.7,8.7,6.9,8.7,8.7,6.900000000000001,8.1,8.1,7.071428571428571,nan,nan,6.9
6.6,7.528244274809158,nan,6.599999999999999,7.050000000000001,7.050000000000001,6.9625,7.050000000000001,7.050000000000001,6.9625,7.050000000000001,7.050000000000001,6.9625,7.050000000000001,7.050000000000001,6.962500000000001,7.050000000000001,7.050000000000001,6.962500000000001,7.266666666666667,7.266666666666667,6.909999999999999
8.0,7.7875000000000005,nan,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0,nan,nan,8.0
8.1,7.52191780821918,nan,8.1,6.9,6.9,7.333333333333333,7.2,7.2,8.1,nan,nan,8.1,7.050000000000001,7.050000000000001,7.771428571428572,7.925,7.925,7.966666666666667,nan,nan,8.1
7.2,7.834946236559141,8.1,7.5,7.2,7.2,7.2,nan,nan,7.2,nan,nan,7.2,7.2,7.2,7.199999999999999,nan,nan,7.2,nan,nan,7.2
8.5,7.639864864864861,6.9,7.859999999999999,nan,nan,8.5,7.6499999999999995,7.6499999999999995,7.666666666666667,nan,nan,8.5,7.6499999999999995,7.6499999999999995,8.083333333333334,nan,nan,8.5,7.24,7.24,8.1875
6.3,7.482558139534879,6.699999999999999,6.566666666666666,6.716666666666666,6.716666666666666,6.657142857142855,6.716666666666666,6.716666666666666,6.657142857142855,8.149999999999999,8.149999999999999,6.3,6.921428571428571,6.921428571428571,6.633333333333331,7.5249999999999995,7.5249999999999995,6.209090909090909,8.05,8.05,6.485714285714287
8.0,7.731034482758623,7.95,8.0,nan,nan,8.0,8.3,8.3,8.0,nan,nan,8.0,8.3,8.3,8.0,7.970000000000004,7.970000000000004,8.125,nan,nan,8.0
7.3,7.79715909090909,nan,7.3,8.4,8.4,7.666666666666667,7.4,7.4,7.32,7.949999999999999,7.949999999999999,7.516666666666667,7.925,7.925,7.511764705882352,7.766666666666666,7.766666666666666,7.435714285714286,8.5,8.5,7.3
6.7,7.428695652173911,nan,6.7,6.933333333333333,6.933333333333333,6.666666666666667,nan,nan,6.7,7.7,7.7,6.7,7.124999999999999,7.124999999999999,6.68,7.65,7.65,7.011111111111111,7.1,7.1,6.7
6.2,7.482558139534879,7.3,6.9333333333333345,7.3,7.3,6.9333333333333345,7.6,7.6,6.8999999999999995,nan,nan,6.2,7.3999999999999995,7.3999999999999995,6.800000000000001,8.1,8.1,6.39,nan,nan,6.2
8.3,7.875690607734809,8.5,8.4,8.55,8.55,8.4,nan,nan,8.3,nan,nan,8.3,8.55,8.55,8.350000000000001,nan,nan,8.3,nan,nan,8.3
6.7,8.025210084033613,6.9,6.833333333333333,7.3999999999999995,7.3999999999999995,7.150000000000001,7.3999999999999995,7.3999999999999995,7.150000000000001,8.04,8.04,7.55,7.646153846153846,7.646153846153846,7.303846153846155,7.7555555555555555,7.7555555555555555,7.323809523809524,7.433333333333333,7.433333333333333,7.081818181818182
6.4,7.548691099476436,nan,6.4,7.3999999999999995,7.3999999999999995,6.871428571428572,7.7,7.7,6.833333333333333,8.0,8.0,6.720000000000001,7.55,7.55,6.816666666666666,7.5200000000000005,7.5200000000000005,6.7,nan,nan,6.4
7.9,7.969277108433738,7.2,7.4,7.2,7.2,7.666666666666667,7.5,7.5,7.766666666666667,7.300000000000001,7.300000000000001,7.4,7.325,7.325,7.572727272727272,7.266666666666667,7.266666666666667,7.58,6.949999999999999,6.949999999999999,7.6800000000000015
7.8,8.066666666666665,7.980000000000001,7.866666666666667,7.6,7.6,7.633333333333333,nan,nan,7.8,nan,nan,7.8,7.6,7.6,7.7,nan,nan,7.8,8.0,8.0,7.8
7.8,7.644262295081964,7.233333333333333,7.6,nan,nan,7.8,nan,nan,7.8,nan,nan,7.8,nan,nan,7.8,7.25,7.25,7.6933333333333325,7.199999999999999,7.199999999999999,7.684210526315789
6.6,7.755172413793098,7.2,7.016666666666667,7.300000000000001,7.300000000000001,7.071428571428572,nan,nan,6.599999999999999,nan,nan,6.599999999999999,7.300000000000001,7.300000000000001,6.853846153846154,8.1,8.1,6.599999999999999,7.6,7.6,6.599999999999999
7.5,7.8987755102040795,nan,7.5,8.244444444444445,8.244444444444445,7.75,nan,nan,7.5,7.75,7.75,7.614285714285714,8.154545454545454,8.154545454545454,7.6571428571428575,nan,nan,7.5,7.7,7.7,7.495238095238094
8.4,7.525909090909086,8.1,8.3,8.133333333333335,8.133333333333335,8.419999999999998,nan,nan,8.4,7.65,7.65,8.3,7.94,7.94,8.366666666666667,7.6,7.6,8.080000000000002,nan,nan,8.4
7.3,7.552777777777774,7.766666666666667,7.279999999999999,7.566666666666666,7.566666666666666,7.283333333333332,6.6,6.6,7.159999999999999,nan,nan,7.3,7.324999999999999,7.324999999999999,7.246666666666667,8.1,8.1,7.338461538461539,nan,nan,7.3
6.5,7.601526717557249,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5,nan,nan,6.5
7.8,7.92295081967213,7.3999999999999995,7.742857142857143,nan,nan,7.8,6.6,6.6,7.8,7.9750000000000005,7.9750000000000005,7.922222222222223,7.7,7.7,7.8647058823529425,6.6,6.6,7.8,7.300000000000001,7.300000000000001,7.764705882352941
7.9,7.73728813559322,7.233333333333334,7.4,7.1,7.1,7.9,nan,nan,7.9,nan,nan,7.9,7.1,7.1,7.900000000000001,8.4,8.4,7.900000000000001,7.95,7.95,7.9
7.8,7.812500000000003,nan,7.8,7.199999999999999,7.199999999999999,7.3999999999999995,nan,nan,7.8,nan,nan,7.8,7.199999999999999,7.199999999999999,7.5600000000000005,6.2,6.2,7.509090909090909,nan,nan,7.8
7.2,7.483439490445853,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.2,nan,nan,7.200000000000001,7.285714285714285,7.285714285714285,7.200000000000001,8.8,8.8,7.505882352941177
7.4,7.577483443708603,nan,7.4,nan,nan,7.4,8.4,8.4,7.4,nan,nan,7.4,8.4,8.4,7.400000000000001,8.8,8.8,7.549999999999999,nan,nan,7.4
8.1,8.059558823529409,nan,8.1,nan,nan,8.1,8.2,8.2,8.1,nan,nan,8.1,8.2,8.2,8.1,7.2,7.2,7.85,nan,nan,8.1
7.0,7.998399999999998,8.033333333333333,7.733333333333333,8.225,8.225,7.8,7.0,7.0,6.959999999999999,8.3,8.3,7.433333333333334,7.885714285714286,7.885714285714286,7.421428571428571,7.9,7.9,7.325,nan,nan,7.0
7.3,7.559360730593603,6.6,6.999999999999999,6.8999999999999995,6.8999999999999995,7.074999999999999,6.8999999999999995,6.8999999999999995,7.074999999999999,6.8999999999999995,6.8999999999999995,7.074999999999999,6.8999999999999995,6.8999999999999995,7.074999999999999,6.8999999999999995,6.8999999999999995,7.074999999999999,6.966666666666666,6.966666666666666,7.1066666666666665
7.5,7.747272727272729,7.3,7.433333333333334,8.1,8.1,7.5,7.4,7.4,7.5,7.7,7.7,7.5,7.733333333333333,7.733333333333333,7.5,7.699999999999999,7.699999999999999,7.471428571428571,7.3,7.3,7.477777777777778
8.1,7.832446808510638,8.0,8.1,nan,nan,8.1,nan,nan,8.1,7.433333333333334,7.433333333333334,7.720000000000001,7.433333333333334,7.433333333333334,7.888888888888889,8.5,8.5,8.157142857142857,8.5,8.5,8.144444444444446
6.8,7.804306220095693,nan,6.8,7.0,7.0,6.885714285714285,7.5,7.5,7.08,nan,nan,6.8,7.166666666666667,7.166666666666667,6.933333333333334,7.874999999999999,7.874999999999999,7.016666666666667,8.1,8.1,6.8999999999999995
7.3,7.682500000000004,8.0,7.3,nan,nan,7.3,8.257142857142858,8.257142857142858,7.475,nan,nan,7.3,8.257142857142858,8.257142857142858,7.369999999999999,6.8,6.8,7.25,7.9,7.9,7.385714285714286
6.4,7.6114285714285685,6.8,6.4799999999999995,7.4,7.4,6.814285714285714,7.233333333333333,7.233333333333333,6.825,7.5,7.5,6.44,7.357142857142857,7.357142857142857,6.725,7.2749999999999995,7.2749999999999995,6.738888888888888,7.55,7.55,6.865384615384615
7.8,7.697872340425533,7.6,7.733333333333333,7.6,7.6,7.733333333333333,nan,nan,7.8,nan,nan,7.8,7.6,7.6,7.771428571428571,7.6,7.6,7.771428571428571,nan,nan,7.8
6.8,7.919767441860466,nan,6.8,7.9,7.9,6.8,7.2,7.2,6.8999999999999995,nan,nan,6.8,7.550000000000001,7.550000000000001,6.840000000000001,nan,nan,6.8,7.1,7.1,6.823076923076922
7.8,8.031612903225808,7.95,7.833333333333333,nan,nan,7.8,nan,nan,7.8,nan,nan,7.8,nan,nan,7.799999999999999,7.3,7.3,7.7,8.1,8.1,7.842857142857143
7.1,7.707407407407407,nan,7.1,7.8,7.8,7.1,nan,nan,7.1,nan,nan,7.1,7.8,7.8,7.099999999999999,nan,nan,7.099999999999999,6.9,6.9,7.1
8.3,8.029251700680271,8.233333333333334,8.218181818181819,nan,nan,8.3,nan,nan,8.3,nan,nan,8.3,nan,nan,8.3,8.4,8.4,8.344444444444445,nan,nan,8.2
7.3,7.924299065420563,nan,7.3,nan,nan,7.3,7.433333333333334,7.433333333333334,7.4375,nan,nan,7.3,7.433333333333334,7.433333333333334,7.378571428571429,8.55,8.55,7.527272727272727,8.1,8.1,7.5
7.6,7.58033707865168,7.375,7.38,6.933333333333334,6.933333333333334,7.155555555555556,7.633333333333333,7.633333333333333,7.575,nan,nan,7.599999999999999,7.283333333333334,7.283333333333334,7.390000000000001,7.2,7.2,7.56,nan,nan,7.599999999999999
7.6,7.6940298507462686,7.4,7.44,nan,nan,7.6,7.7,7.7,7.525,nan,nan,7.6,7.7,7.7,7.550000000000001,7.65,7.65,7.62,7.6,7.6,7.6
7.8,7.5054545454545405,nan,7.8,6.875,6.875,7.19,7.26,7.26,7.640000000000001,nan,nan,7.8,7.088888888888889,7.088888888888889,7.416666666666667,7.266666666666667,7.266666666666667,7.473333333333334,7.5,7.5,7.781249999999999
7.4,7.870106761565835,7.7,7.459999999999999,7.2,7.2,7.333333333333333,7.7,7.7,7.459999999999999,nan,nan,7.4,7.45,7.45,7.3933333333333335,8.4,8.4,7.542857142857143,7.7,7.7,7.417647058823529
7.5,7.462244897959184,nan,7.5,nan,nan,7.5,7.4,7.4,7.5,nan,nan,7.5,7.4,7.4,7.5,7.233333333333333,7.233333333333333,7.19,7.1,7.1,7.455555555555555
